date_played_est,iron_source,enter_type,gold_source,spawn_biome,rta,time_wood,time_iron_pick,time_nether,time_bastion,time_fortress,time_first_portal,time_second_portal,time_stronghold,time_end,igt,gold_dropped,blaze_rods,blazes_killed,flint_picked_up,gravel_mined,deaths_total,jumps,eyes_used,diamond_picks_crafted,ender_pearls_used,obsidian_placed,diamond_sword_crafted,stone_mined,netherrack_mined,trade_enchanted_book, trade_iron_boots,trade_potion,trade_splash_potion,trade_iron_nugget,trade_ender_pearl,trade_string,trade_quartz,trade_obsidian,trade_crying_obsidian,trade_fire_charge,trade_leather,trade_soul_sand,trade_nether_brick,trade_glowstone_dust,trade_gravel,trade_magma_cream,killed_blaze,killed_chicken,killed_cod,killed_cow,killed_creeper,killed_enderman,killed_endermite,killed_ghast,killed_hoglin,killed_iron_golem,killed_pig,killed_piglin,killed_salmon,killed_sheep,killed_skeleton,killed_spider,killed_witch,killed_wither_skeleton,killed_zombie,eaten_bread,eaten_cooked_beef,eaten_cooked_chicken,eaten_cooked_cod,eaten_cooked_mutton,eaten_cooked_porkchop,eaten_cooked_salmon,eaten_enchanted_golden_apple,eaten_golden_apple,eaten_apple,eaten_rotten_flesh,eaten_golden_carrot,eaten_mushroom_stew,travel_walk_on_water,travel_walk,travel_walk_under_water,travel_swim,travel_boat,travel_sprint,seed,igt_2,date_played_est_2,bastion_type,end_fight_type,real_deaths,frame_eyes,run_id,,,,,,,,,,notes,
4/26/2025 11:09:41,Structureless,Lava Pool,Bastion,forest,0:29:57,0:00:28,0:05:27,0:07:57,0:09:39,0:18:58,0:21:01,0:23:36,0:25:02,0:26:43,0:28:43,72,8,18,1,14,0,1006,17,1,12,20,0,168,120,,,,,,,,,,,,,,,,,,18,1,0,0,1,0,0,0,7,0,0,0,0,0,1,3,0,12,9,0,0,1,0,0,18,0,0,0,2,6,0,0,63,545,8,134,102,1256,-5230648674193758015,0:28:43,04/26/2025 11:09:41,Stables,Half Bow,0,0,"5,701",FALSE,,,,,,,,,"Forest with not even a plains in sight, lucky apple from leaf, comitted to bolaning iron, let baby slime live, bad food situation due to no animals, punished for forgetting lava on initial digdown, sub 8 enter, spawn in basalt with far bastion, triple to double bad ruined by zombie piglin nation ripped 30 pearls thank to extra 3 gold blocks from outer section, 24 chunk spawner, dug straight down in 1x1 lava source but lived, feared trevor but got sick bridge ssv fastion instead, 5 rd went crazy, totally forgot about mining obi, 1.2k blind, dodged blaze fireballs without fire res while mining, preemptived zombie dungeon, messed up pearl clip not paying attention, no iron for ground",
4/25/2025 19:04:27,Half Shipwreck,Lava Pool,Bastion,None,0:27:07,0:00:21,,0:02:27,0:05:05,0:13:03,0:14:49,0:16:15,0:21:13,0:21:48,0:25:34,145,7,10,0,4,0,952,17,0,3,32,0,26,229,,,,,,,,,,,,,,,,,,10,0,0,0,0,1,0,0,3,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,10,0,0,1,0,0,0,0,28,312,10,63,534,902,5248112962499705664,0:25:34,04/25/2025 19:04:27,Stables,Other,0,0,"5,700",TRUE,,,,,,,https://www.twitch.tv/couriway/clip/MoldyToughBeeRedCoat-MlH_f7KV_BR5fAOv,,"1.21.5 run, spawned in snowy tundra close to frozen ocean, completable rp on way to boat, pivotted to taking a peek in the nether, 2:20 enter, 15 chunk bastion via brute pie ray, highrolled for iron there, ripped diamond pick in first chest, big amount of piglins in single triple route but no pearls, ripped 16 pearls off single gap (3.3%) 17 chunk fort, bad terrain though, decent blaze rates, cave educated for the pace, 2.1k blind, axised an other 0.8 angle change after 2nd portal, went back down for 3rd portal, nailed axis, rare ocean exposed starter, comboed by silverfish in portal room, no pearls for zero, threw one cycle, had to full bow and deal with dumb dragon hitbox change, missed pb by 7 seconds",
4/25/2025 18:32:31,Structureless,Lava Pool,Bastion,plains,0:26:31,0:01:18,0:02:14,0:04:21,0:11:42,0:06:12,0:16:33,0:18:27,0:19:33,0:21:08,0:25:06,193,7,12,0,0,1,1048,16,0,12,21,0,25,93,,,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,319,12,113,107,1160,-1401140510584561380,0:25:06,04/25/2025 18:32:31,Bridge,Half Bow,0,1,"5,699",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/PopularFilthyCobraDatSheffy-FpTOfEp84d_itDJj,,"Pie rayed close savanna village with close rp, sick shattered savanna in the background, needed 5 iron from golem for cod strats skip but got 3, dug into iron ore while getting stone tools, low 4 enter in close lava pool, no bastion in 32 rd, played close 9 chunk fort first, loaded 24 chunk bastion from blaze spawner, left on 7 rods had to block off chalice to avoid piglins climbing it, almost died to camouflaged crossbow guy, child insta joinked backup block, 7 obi trades before throwing in backups for 20 obi, coped on needing more explosives, 2460 blind, walked in cactus leaving 2nd portal, caged back zero not happening, 5 arrow half bow, back to back runs long wait for perch, not even sub 25",
4/25/2025 18:03:40,Structureless,Magma Ravine,Bastion,desert_hills,0:25:54,0:03:45,0:05:55,0:07:03,0:09:44,0:15:21,0:18:04,0:19:32,0:20:03,0:20:37,0:24:55,230,8,18,2,3,0,964,15,0,11,21,1,9,33,,,,,,,,,,,,,,,,,,18,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,16,0,0,2,0,13,0,0,9,354,12,73,46,926,-7255831353364211400,0:24:55,04/25/2025 18:03:40,Bridge,Half Bow,0,2,"5,698",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/GlamorousIgnorantPotatoANELE-xpF72ZmwnfNxF0ST,,"Interesting nri overworld, far temple and rp in oipposite direction, chose temple for fun, only 2 diamonds but blowing up exposed cave with iron, long journey back to enterable rp, slow sub 7 enter with bad food bad basalt terrain to far bastion, tnt chalice, weird chunk border cut rp next to chalice, 20 obi with backups, hoglin vs skeleton silliness on way to fort, 1.1k blind, insta nav, almost died to falling in the void due to weird end island gen, dragon fireballed ground setup, almost lost sub 25 to stupidly long perch",
4/25/2025 17:31:10,Misc,Lava Pool,Bastion,jungle_hills,0:23:45,0:01:27,0:01:36,0:02:44,0:04:24,0:13:46,0:16:25,0:18:30,0:20:30,0:21:25,0:22:26,289,8,21,1,3,2,774,20,0,24,20,0,31,133,,,,,,,,,,,,,,,,,,21,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,7,0,0,0,0,0,4,0,2,5,2631,2,34,82,1262,2376605964841545793,0:22:26,04/25/2025 17:31:10,Treasure/Treasure,Zero Cycle,0,1,"5,697",FALSE,,,,,,https://www.twitch.tv/couriway/clip/GorgeousSuccessfulGerbilHumbleLife-sVNXVRmZy3xY3XFn,https://www.twitch.tv/couriway/clip/DiligentGracefulDelicataCharlietheUnicorn-7OzeFlLx4EE2z4aw,,"3rd jungle spawn of the day and no other biome in sight, rare jungle temple lava pool combo, ripped 7 iron + 1 diamond, salmon despawned, sent fast sub 3 enter with no food, had to dig through wall to bastion in 16 rd, missing boat clutch didn't help food situation, scary top route on 6.5 hearts most normal respawn on hunger reset on bridge, clutch drip in bottom, had to wait for 20 obi, good terrain nav to spawner, got trevored in wall, recognized overlapping fastion after pearling up from bottom, skeleton ruined eye measurement, 1.9k blind back to far 1st ring, took fort back to trevor to 2nd portal coords, 500 blocks off, ping ponged creeper with skeleton, barely made front 95 scuffed 0",
4/25/2025 17:04:52,Structureless,Lava Pool,Bastion,forest,0:25:09,0:00:39,0:05:45,0:09:59,0:13:32,0:15:25,0:17:43,0:19:37,0:21:51,0:22:49,0:23:41,115,10,14,1,17,1,848,15,1,8,21,0,190,6,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,0,1,0,0,0,10,0,1,1,0,0,6,0,0,0,0,0,3,10,0,0,0,5,0,0,90,454,43,43,94,940,-6104139388792447216,0:23:41,04/25/2025 17:04:52,Housing,Zero Cycle,0,4,"5,696",FALSE,,,,,,,,,"Dug into cave with mob nation, rare stone sword craft to fight back, carrot drop from zombie (1 in 120), no animals so killed salmon for food, mob spawning still out of control going back down for lava slow mid 9 enter with diamond pick, exactly 32 chunk bastion, saw fort legs on lower terrain on the way, had to use leaf nation to get to bastion, top down, got to fort sub 15, 1.6k blind, 2nd portal under jungle, no preemptive spike, nav king, 4 eye in a row configuration (1 in 1,936), sick front 99 caged on t 97",
4/25/2025 16:19:42,Structureless,Lava Pool,Bastion,forest,0:27:59,0:00:10,0:04:22,0:06:16,0:07:28,0:19:17,0:21:08,0:23:02,0:24:28,0:25:24,0:26:42,203,8,15,2,4,1,920,16,0,32,25,0,29,133,,,,,,,,,,,,,,,,,,15,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,3,0,0,0,0,5,0,0,0,0,0,0,0,9,412,1,57,82,1072,-1851192694110291545,0:26:42,04/25/2025 16:19:42,Housing/Treasure,Ground Zero,0,2,"5,695",FALSE,,,,,,,,,"No structure in 32 rd, celebrated too early about 'cave', skeleton aggroed witch, no animals so pivotted to sat stew strats, never punished hoping for water in cave, low 6 enter, bastion in 16 rd, 22 obi from top chests before trading 28 chunk spawner most likely trevor, still went there due to no other way to go and low pearls, had to dig in a wall, traded bottom for restock, left on 52 obi, 27 chunk fort from there, a lot of blind pearling through lava, 2436 blind, went fully wrong way to 2nd portal, preemptive led to double library, enderman walked in pearl going for front small boy, never punished on misplacing iron bars on ground",
4/25/2025 15:49:46,Full Shipwreck,Magma Ravine,Bastion,river,0:24:29,0:00:20,0:06:30,0:07:50,0:10:13,0:15:26,0:17:06,0:19:50,0:21:11,0:21:41,0:23:11,121,7,14,1,8,0,827,19,0,24,20,1,10,158,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,1,0,7,0,28,216,66,1982,522,732,-3686754337251334316,0:23:11,04/25/2025 15:49:46,Housing,Half Bow,0,0,"5,694",FALSE,,,,,,https://www.twitch.tv/couriway/clip/EncouragingLittleMarjoramRuleFive-X0jrIOusOgOl8Bb9,https://www.twitch.tv/couriway/clip/NastyGorgeousShingleDAESuppy-IHw17nGpU0TWxcmO,,"Dolphin jumped too high on boat and took fall damage, detour to chestless rp, bt map from ocean ruins, took trident hit while looting bad boat, timer blocked bt cross 9 8 strats into 3 iron, far good boat for the rest, murdered dolphin after getting pushed too much, sub 8 enter, far bastion, gold axe double triple top down, no spawner in 32 rd, scary eray was false alarm, 2318 blind killed last hope for pred, bad terrain to 2nd portal, insta nav, mistook front t 100 for t 94",
4/25/2025 15:22:56,Village,Lava Pool,Bastion,wooded_hills,0:29:04,0:02:06,0:02:29,0:06:44,0:09:22,0:14:53,0:17:19,0:19:14,0:19:38,0:19:50,0:28:09,215,8,22,1,1,1,1255,14,0,15,22,0,32,123,,,,,,,,,,,,,,,,,,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,77,381,26,158,445,1245,-8947404707675494961,0:28:09,04/25/2025 15:22:56,Treasure,Other,1,1,"5,693",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/BenevolentScrumptiousTitanUWot-VRj8jsekIvzd3oOo,,"Struggled finding plains village in the middle of dark oak, admired tall brown mushroom, golem got stuck, rare fisherman house sucked, 1/1 flint rates, very silly portal build in lava pool directly under river, sub 7 enter, bastion in 16 rd, had to murder gold thief child had to go bottom after only 11 pearls, 24 chunk spawner, 1.2k blind, gold pick overkill, nailed axis, ocean exposed portal room, went for front 95 only for safety, wanted to demonstrate enderman safety block on fountain, enderman cheated and died because of that, feared 30+ run but overestimated way back by a lot ",
4/25/2025 14:47:31,Full Shipwreck,Magma Ravine,Bastion,jungle,0:17:07,0:00:29,0:03:35,0:05:29,0:06:58,0:11:42,0:13:20,0:14:15,0:14:15,0:14:51,0:15:52,148,8,17,0,4,1,407,14,0,12,20,0,3,22,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,5,0,0,19,257,13,142,664,423,4522822202766872553,0:15:52,04/25/2025 14:47:31,Treasure,Zero Cycle,0,0,"5,692",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/RespectfulHumbleFishBrainSlug-HeOA_ixtUTf8tgD1,,"Went ocean to escape rare jungle spawn, mapless spike too dungeony, map for close bt from ocean ruins with trident guy, only 6 iron, highrolled for light in rp, goated set of armor with 2 fire prot 4 parts, mid 5 enter, tested immunity to fire damage, bastion in 16 rd, bottom first, found out crimson trees can't eat spawners, had to wait for 20 obi, close ssv fort, ripped 170 blind, eye spy, insanely scuffed front 95",
4/25/2025 14:24:21,Village,Lava Pool,Bastion,plains,0:29:43,0:00:17,0:04:04,0:07:43,0:17:34,0:21:30,0:24:04,0:25:38,0:26:48,0:27:21,0:28:16,135,8,12,1,4,1,1480,17,1,18,20,0,36,78,,,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,25,8990,24,249,276,1114,-7947193823438567075,0:28:16,04/25/2025 14:24:21,Bridge,Zero Cycle,1,1,"5,691",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/HilariousOriginalDadTBCheesePull--OOkbKHkylVyE2lp,,"Saw temple behind hill too late after preparing cod strats for desert village, survived skeleton incident but loot didn't, buried out rp chest, didn't recognize fire charges as light being silly, mid 7 enter in ocean cave, far 28 chunk bastion fort not in right biome for classic, died jumping lava while looking for blocks in inv, managed to save items, grabbed block nation for way back, bastion further than expected, piglin joinked gold block, no eray towards 26 chunk spawner, went every wrong way possible before finding blaze spawners, blaze rates kept sub 30 alive, 1.5k blind, 2nd portal 300 blocks off, bowless 6 bed back 95 offset for barely sub 30",
4/25/2025 13:52:14,Misc,Lava Pool,Bastion,wooded_hills,0:22:24,0:01:50,0:02:11,0:04:53,0:05:35,0:14:41,0:16:26,0:18:01,0:19:37,0:20:30,0:21:23,125,7,14,1,8,0,912,18,0,28,20,0,30,242,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,21,0,0,1,0,0,0,0,10,307,17,15,76,1032,-901672076005305545,0:21:23,04/25/2025 13:52:14,Housing/Treasure/Treasure,Zero Cycle,0,1,"5,690",FALSE,,,,,,,,,"Very beautiful spawn biomes and terrain, nothing else to go to than enterable half-buried rp, pie rayed rare savanna blacksmith village, sick chest, scuffed sub 5 enter, very close bastion with great terrain double triple top down, close spawner unluckily buried trevor, sent one direction hoping for fort, hoglin mass barbeque, unavoidable buried trevor, double big magma spawn, hot tourist on way to 19 chunk fort 1k blocks out, 2.2k blind, 2nd portal 300 blocks off, hot take about baby foxes, back 95",
4/25/2025 13:27:36,Structureless,Lava Pool,Bastion,plains,0:18:28,0:00:23,0:04:51,0:05:58,0:07:58,0:12:08,0:14:09,0:15:27,0:15:28,0:15:58,0:17:19,162,8,17,1,10,0,652,13,0,8,20,0,24,10,,,,,,,,,,,,,,,,,,17,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,247,1,42,15,688,-6643521509013526823,0:17:19,04/25/2025 13:27:36,Housing,Ground Zero,0,1,"5,689",FALSE,,,,,,,,,"Small ocean looked too fraud to play it, pivotted to caving in plains, had to drop all the way down for 10 iron, cave led all the way to lava for sub 6 enter, further bastion with basalt terrain, broke juiced chest for top down, had to trade backups for 19 pearls (4.33%), 18 chunk fort, lucky 300 2nd ring blind, eye spy starter, hit crystal on front t 97, ground for low 17",
4/25/2025 13:06:36,Structureless,Lava Pool,Bastion,forest,0:31:19,0:01:05,0:01:41,0:05:56,0:07:03,0:18:50,0:20:34,0:22:57,0:23:50,0:27:47,0:29:47,179,8,16,3,40,4,1195,16,0,28,20,0,92,368,,,,,,,,,,,,,,,,,,16,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,21,0,0,0,0,2,0,0,0,0,0,0,0,37,500,1,212,95,1720,-212183883514210083,0:29:47,04/25/2025 13:06:36,Treasure,Half Bow,1,1,"5,688",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/CogentRudeGooseJKanStyle-bb0WzsG5h_B7AAdE,,"Saw plains blacksmith village from mountain in forest, back in reality due to pathetic chest and 3 iron golem, pivotted to caving, same cave led to nowhere, sub 6 enter, 2 bastions in 12 chunks, died after getting jumped on by sword piglin and lost everything in lava, caves for iron and village for food still comitted bottom first, of course obi nation in top chests, 28 chunk spawner in same direction of 2nd bastion, quadrant gambling payed off, dug perfectly in blaze spawner, 1.8k blind, 2nd portal 300 blocks off, mineshaft messed up preemptive, disgustingly far portal room, almost died to dragon breaking bed on back 1/8 97, perch on time for barely sub 30",
4/25/2025 12:33:06,Full Shipwreck,Magma Ravine,Bastion,forest,0:20:43,0:00:12,0:01:43,0:03:18,0:05:11,0:09:03,0:11:44,0:15:59,0:17:14,0:17:43,0:19:41,139,8,17,1,22,0,664,15,0,18,21,0,36,30,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,15,0,0,4,275,49,215,375,716,-2573058059610222385,0:19:41,04/25/2025 12:33:06,Bridge/Treasure,Half Bow,0,2,"5,687",FALSE,,,,,,,,,"13 iron 3 stew boat, 3 magma enter, double triple bridge trevor babastion, only 5 explosives, fort back towards spawn, basalt sub9fort, saw enderman on blind, mob nation, 0.6 angle, terrible basalt terrain to 2nd portal, collected glowstone for more explosives, mountain digdown from side, 1.5k blind, couldnt zero, almost trolled on perch for sub 20",
4/25/2025 12:09:23,Village,Lava Pool,Bastion,savanna,0:17:22,0:00:57,0:03:56,0:04:33,0:06:03,0:10:29,0:12:36,,0:13:33,0:14:12,0:16:43,117,8,11,1,8,0,650,17,0,16,13,1,23,7,,,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,7,0,0,0,0,0,0,7,2444,21,350,119,895,-7189179615486106162,0:16:43,04/25/2025 12:09:23,Treasure,Half Bow,0,0,"5,686",FALSE,,,,,,,,,"Real mapless bt on 1st world lag but 2 iron 2 diamond, far desert village with lavapool beside, 5 iron golem, mid 4 ssv enter, divine 13, close trevor, ripped trades after bad start, far ssv 10fort, 8/11 rates, blinded at 113 240, spawned on dark oak mushroom, ripped 150 block divine, barely reached back 99, had to back out, perch for sub 17",
4/24/2025 18:29:38,Full Shipwreck,Magma Ravine,Bastion,plains,0:21:07,0:00:51,0:04:33,0:05:51,0:06:59,0:12:32,0:14:46,0:16:47,0:18:23,0:19:15,0:20:03,125,11,17,6,0,1,642,16,0,14,22,0,18,97,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,2,0,0,0,0,7,0,14,192,49,521,1536,604,5269745741493490795,0:20:03,04/24/2025 18:29:38,Housing,Zero Cycle,0,2,"5,685",FALSE,,,,,,,,,"7 carrot bad boat beside, mending axe in rp, 6 iron in another boat, thought about entering but no wood, went to bt with lot of iron, got wood too, mid 5 enter, close housing, top down manhunt, 10 obby from trades, got over 20 after outer chests, far warped fort, chicken size fort leg, good strays, amanda called mushroom blind before run, 0.6 angle on diagonal, passed by trevor to 2nd portal, small island coast non exposed, 1.8k blind, front 99 5+1 for daily 20:0x",
4/24/2025 18:06:19,Buried Treasure w/ tnt,Lava Pool,Bastion,plains,0:20:03,0:00:10,,0:03:30,0:05:26,0:11:53,0:13:06,0:15:49,0:16:41,0:17:28,0:19:13,180,8,15,1,5,0,609,16,1,12,20,0,28,63,,,,,,,,,,,,,,,,,,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,4,4,0,0,0,0,0,0,13,234,30,132,465,661,-5227595713747695413,0:19:13,04/24/2025 18:06:19,Stables,Ground Zero,0,1,"5,684",FALSE,,,,,,,,,"Ocean spawn, 1 diamond 3 ironed by boat, ended with dia pick and 11 iron after bt, lavapool right beside bt, mid 3 enter, close double good double triple stables, boat broke, traded triple but got 8 pearls, had to trade gap for more pearls, got 19 obby, good terrain to fort, 0.7 blind, front small boy, tried to go 93 but dragon broke bed, ground for sub 20",
4/24/2025 17:43:58,Structureless,Lava Pool,Bastion,plains,0:23:52,0:00:14,0:04:19,0:05:27,0:06:31,0:09:47,0:11:50,0:13:15,0:13:36,0:14:02,0:23:15,115,8,12,1,8,2,1026,15,1,11,20,0,78,25,,,,,,,,,,,,,,,,,,12,0,0,5,0,0,0,1,0,0,4,0,0,4,1,0,0,1,0,0,4,0,0,3,7,0,0,0,0,0,0,0,10,301,2,36,129,1001,8074189353779786641,0:23:15,04/24/2025 17:43:58,Housing,Other,2,1,"5,683",FALSE,,,,,,,,,"Cool overhang on hill, caved for iron, digdown into sub 6 enter with diamond pick, fort right beside and close not lava housing, manhunt, pingpong with hogs in triple, chest clutched on 20 obby, 8/12 blaze rates, mesa blind, eye barely sticking out of cliff block to read angle, 0.8 degree, ravine exposed sh, slipped off block on back t100 and lived on half heart, no arrows or food, had to die, bullied by skeletons to another death, collected basic stuff and returned back 8 min after death, dragon perched quick",
4/24/2025 17:18:02,Full Shipwreck,Magma Ravine,Bastion,forest,0:25:38,0:00:41,0:02:26,0:04:04,0:05:04,0:13:00,0:14:40,0:16:09,0:16:09,0:18:14,0:24:32,117,8,12,1,15,2,862,12,0,12,20,0,55,75,,,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,1,0,1,0,0,0,0,34,400,44,575,1181,964,7680485054176116469,0:24:32,04/24/2025 17:18:02,Housing,Other,2,2,"5,682",FALSE,,,,,,,,,"Went Ocean, 14 iron boat, rp beside with double ub3 sword and gapple, ravine into digdown, low 4 enter, close lava almost housing fastion, fell into lava and died, got bt map from same ship, 9 iron 10 gold, found new enter spot, return traded in centre, top chests clutched for obby, ssv fort, many annoying ghasts, 3 degree blind, icepied 300 block blind, ravine and caves ate sh, messed up block placement on front tower and fell to death, boat break while returning to sh, entered end 4 min later strolling, perch for sub 25",
4/24/2025 16:49:24,Structureless,Lava Pool,Bastion,plains,0:25:58,0:00:30,0:05:58,0:07:23,0:10:24,0:17:38,0:20:22,0:22:02,0:23:20,0:24:11,0:24:57,183,8,14,2,0,0,1124,15,0,12,20,0,41,99,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,3,0,12,7,0,10,373,13,103,116,933,-6054723321291739378,0:24:57,04/24/2025 16:49:24,Bridge,Zero Cycle,0,1,"5,681",FALSE,,,,,,,,,"Played outpost to get sight over desert, cool shattered savanna terrain, lava pool made things better, meteorite crater with 1 exposed iron, pivotted to temple after 3 minutes, cosmetic wood tnt, low 7 enter in closer lava pool went to fake spike first, bridge behind wall, had to trade all backups for 20 obi and more than 14 pearls, spawner most likely trevor, went back to spawn, rp with garrot supply drop on way to fort, 1.3k blind on a diagonal angle, average stronghold dungeon, weird nav decision, hit the required 3+2 zero for sub 25",
4/24/2025 16:01:26,Structureless,Lava Pool,Bastion,plains,0:18:03,0:00:28,0:03:58,0:04:27,0:05:01,0:11:35,0:14:08,0:15:50,0:16:09,0:16:29,0:17:23,90,7,19,2,15,0,754,15,0,16,20,0,20,64,,,,,,,,,,,,,,,,,,19,0,0,0,0,0,1,0,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,283,0,38,119,932,-8232514538554716847,0:17:23,04/24/2025 16:01:26,Stables,Zero Cycle,0,0,"5,680",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/ShyManlyPepperoniPastaThat-yEMgEvg99ZMM6rx7,,"Cave option locked after nothing else in 32 rd, found surface lava while getting wood, dark oak haircut, fast mid 4 enter for structureless, very close bastion with great terrain triple to double bad route, chests carried for 20 obi at least, ripped the pearl trades but only 1 fire res, 21 chunk fort, false alarm from eray spikes, endermite pearl clutch after getting hit off spawner, lavaed eye with sheep, 1.9k blind, ocean exposed portal room, back side 94 for low 17",
4/24/2025 15:40:32,Structureless,Magma Ravine,Bastion,forest,0:20:50,0:00:09,0:05:59,0:06:23,0:07:58,0:13:13,0:15:54,0:17:58,0:18:39,0:19:05,0:20:19,182,7,17,1,10,0,501,15,0,16,20,0,32,60,,,,,,,,,,,,,,,,,,17,0,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,14,0,3,0,0,0,0,0,0,0,10,293,153,428,1391,531,3503854643590579123,0:20:19,04/24/2025 15:40:32,Treasure,Half Bow,0,0,"5,679",FALSE,,,,,,,,,"Called ocean stupid after seeing nothing after 2 minutes, pivotted to murdering cod nation and caving in magma ravine for iron, mid 6 enter, bastion in 16 rd, half-wall on the way there, flawless top route, 4 stacks of pearls (1.35%), traded bottom for 20 obi, blindly pearled on far basalt fort basically back at 0 0, 1.2k blind to shallow 1st ring, ocean exposed, portal room side entrance, too slow for back zero on caged spawn",
